ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,NIVEL_SOCIO_ECONOMICO,NU_MATRICULADOS_CENSO_9EF,reprovacao,carro,superior,porc_sexo_masc,porc_cor_prePar,ano
23009446,3,1,Grupo 3,23,0.13043478260869565,0.17391304347826086,0.043478260869565216,0.4782608695652174,0.6521739130434783,2013
23240539,3,2,Grupo 2,23,0.2727272727272727,0.13636363636363635,0.14285714285714285,0.5454545454545454,0.5714285714285714,2013
23009276,3,1,Grupo 3,62,0.22413793103448276,0.25,0.04878048780487805,0.5084745762711864,0.6610169491525424,2013
23004215,3,2,Grupo 2,NA,NA,NA,NA,NA,NA,2013
23233281,3,1,Grupo 3,89,0.3855421686746988,0.3411764705882353,0.07317073170731707,0.5180722891566265,0.6621621621621622,2013
23004428,3,2,Grupo 2,NA,NA,NA,NA,NA,NA,2013
23004282,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23564377,3,1,Grupo 5,NA,NA,NA,NA,NA,NA,2013
23004363,3,1,Grupo 2,NA,NA,NA,NA,NA,NA,2013
23201142,3,2,Grupo 2,NA,NA,NA,NA,NA,NA,2013
23004290,3,1,Grupo 2,NA,NA,NA,NA,NA,NA,2013
23004347,3,2,Grupo 3,21,0.23809523809523808,0.19047619047619047,0.047619047619047616,0.25,0.6666666666666666,2013
23114673,3,1,Grupo 2,31,0.1875,0.25,0.03125,0.5,0.65625,2013
23114622,3,1,Grupo 1,29,0.21428571428571427,0.14285714285714285,0.05263157894736842,0.6785714285714286,0.7037037037037037,2013
23114665,3,1,Grupo 3,62,0.23728813559322035,0.22413793103448276,0.10909090909090909,0.38596491228070173,0.6206896551724138,2013
23137550,3,1,Grupo 3,70,0.3181818181818182,0.1875,0.15151515151515152,0.47692307692307695,0.49206349206349204,2013
23231211,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23064390,3,1,Grupo 4,64,0.1864406779661017,0.38333333333333336,0.08333333333333333,0.4827586206896552,0.65,2013
23064404,3,1,Grupo 3,21,0.18181818181818182,0.3181818181818182,0.09090909090909091,0.3181818181818182,0.5454545454545454,2013
23064528,3,1,Grupo 4,38,0.2,0.325,0.10256410256410256,0.475,0.825,2013
23064536,3,1,Grupo 4,58,0.23728813559322035,0.3898305084745763,0.08620689655172414,0.603448275862069,0.7457627118644068,2013
23064447,3,1,Grupo 3,33,0.36363636363636365,0.36363636363636365,0,0.3939393939393939,0.6363636363636364,2013
23241160,3,1,Grupo 3,97,0.23157894736842105,0.38144329896907214,0.10465116279069768,0.47474747474747475,0.6288659793814433,2013
23215810,3,1,Grupo 4,21,0.391304347826087,0.391304347826087,0,0.5454545454545454,0.6521739130434783,2013
23064498,3,1,Grupo 4,42,0.1794871794871795,0.24324324324324326,0.09523809523809523,0.5,0.6388888888888888,2013
23064420,3,1,Grupo 3,68,0.2898550724637681,0.38235294117647056,0.18181818181818182,0.5671641791044776,0.6865671641791045,2013
23064463,3,1,Grupo 4,42,0.14285714285714285,0.42857142857142855,0.1,0.3,0.7647058823529411,2013
23064366,3,1,Grupo 3,59,0.25,0.17857142857142858,0.07142857142857142,0.38181818181818183,0.7321428571428571,2013
23064560,3,1,Grupo 4,119,0.25,0.3557692307692308,0.0967741935483871,0.44660194174757284,0.6336633663366337,2013
23231238,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23064471,3,1,Grupo 3,33,0.28125,0.3125,0,0.4375,0.6875,2013
23064455,3,1,Grupo 4,28,0.14285714285714285,0.4,0.13793103448275862,0.5,0.7222222222222222,2013
23064412,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23064374,3,1,Grupo 3,29,0.2413793103448276,0.4827586206896552,0.06896551724137931,0.5,0.6896551724137931,2013
23064609,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23064587,3,1,Grupo 4,55,0.19642857142857142,0.3392857142857143,0.07142857142857142,0.4727272727272727,0.675,2013
23157399,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23157534,3,2,Grupo 2,NA,NA,NA,NA,NA,NA,2013
23156848,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23156813,3,1,Grupo 2,71,0.5142857142857142,0.1267605633802817,0.029411764705882353,0.5588235294117647,0.6338028169014085,2013
23156937,3,1,Grupo 2,NA,NA,NA,NA,NA,NA,2013
23156988,3,2,Grupo 1,NA,NA,NA,NA,NA,NA,2013
23156970,3,2,Grupo 1,NA,NA,NA,NA,NA,NA,2013
23157470,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23157356,3,1,Grupo 3,21,0.8095238095238095,0,0.047619047619047616,0.4,0.6363636363636364,2013
23157410,3,2,Grupo 2,NA,NA,NA,NA,NA,NA,2013
23018429,3,2,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23018607,3,2,Grupo 1,22,0.14285714285714285,0.047619047619047616,0,0.42857142857142855,0.9047619047619048,2013
23018682,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23018402,3,2,Grupo 2,NA,NA,NA,NA,NA,NA,2013
23018518,3,2,Grupo 2,39,0.1891891891891892,0.11428571428571428,0.05714285714285714,0.4,0.7727272727272727,2013
23018615,3,1,Grupo 2,238,0.21226415094339623,0.10683760683760683,0.06222222222222222,0.49356223175965663,0.6481481481481481,2013
23018674,3,2,Grupo 2,22,0.3181818181818182,0.18181818181818182,0.047619047619047616,0.5,NA,2013
23197676,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23262613,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23546018,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23264179,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23072229,3,1,Grupo 3,50,0.6041666666666666,0.16666666666666666,0,0.29545454545454547,0.7777777777777778,2013
23257644,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23263148,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23072202,3,1,Grupo 4,59,0.3888888888888889,0.21153846153846154,0.08571428571428572,0.3333333333333333,0.6981132075471698,2013
23065621,3,1,Grupo 3,30,0.3333333333333333,0.10714285714285714,0.03333333333333333,0.3448275862068966,0.7142857142857143,2013
23071818,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23255641,3,1,Grupo 3,76,0.34782608695652173,0.22857142857142856,0.028985507246376812,0.6,0.5072463768115942,2013
23071435,3,1,Grupo 4,53,0.4888888888888889,0.24444444444444444,0,0.34782608695652173,0.6739130434782609,2013
23069945,3,1,Grupo 4,91,0.34177215189873417,0.3924050632911392,0.09090909090909091,0.5,0.6666666666666666,2013
23257415,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23234067,3,1,Grupo 3,54,0.27906976744186046,0.18181818181818182,0.1,0.36585365853658536,0.2,2013
23256699,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23214899,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23070250,3,1,Grupo 4,73,0.42424242424242425,0.2923076923076923,0.043478260869565216,0.49230769230769234,0.7358490566037735,2013
23256044,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23070471,3,1,Grupo 3,82,0.47560975609756095,0.25301204819277107,0.024390243902439025,0.4936708860759494,0.7307692307692307,2013
23066628,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23255889,3,1,Grupo 4,87,0.40540540540540543,0.24324324324324326,0.06153846153846154,0.5,0.618421052631579,2013
23256060,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23256478,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23256850,3,1,Grupo 3,24,0.3684210526315789,0.1,0,0.8,0.65,2013
23244291,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23233877,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23071427,3,1,Grupo 4,27,0.30434782608695654,0.28,0.09090909090909091,0.4166666666666667,0.76,2013
23257695,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23256257,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23264160,3,1,Grupo 5,NA,NA,NA,NA,NA,NA,2013
23256915,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23256907,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23257342,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23067543,3,1,Grupo 3,82,0.3283582089552239,0.15151515151515152,0.022727272727272728,0.453125,0.696969696969697,2013
23072520,3,1,Grupo 4,114,0.3469387755102041,0.24,0.04040404040404041,0.5208333333333334,0.6075949367088608,2013
23547995,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23067756,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23257725,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23078740,3,1,Grupo 4,63,0.4418604651162791,0.16279069767441862,0.023255813953488372,0.43902439024390244,0.6511627906976745,2013
23064994,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23069953,3,1,Grupo 3,27,0.48,0.36,0.07692307692307693,0.46153846153846156,0.6923076923076923,2013
23069937,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23233702,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23070870,3,1,Grupo 4,28,0.4642857142857143,0.2857142857142857,0.14285714285714285,0.5,0.6071428571428571,2013
23072016,3,1,Grupo 3,84,0.3235294117647059,0.2753623188405797,0.017543859649122806,0.6268656716417911,0.6470588235294118,2013
23074124,3,1,Grupo 3,57,0.35185185185185186,0.2641509433962264,0.019230769230769232,0.660377358490566,0.7592592592592593,2013
23547987,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23078723,3,1,Grupo 3,69,0.44642857142857145,0.2037037037037037,0.021739130434782608,0.44,0.5714285714285714,2013
23234423,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23250275,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23077131,3,1,Grupo 4,50,0.4146341463414634,0.24390243902439024,0.2692307692307692,0.5853658536585366,0.7560975609756098,2013
23070137,3,1,Grupo 3,43,0.5,0.14285714285714285,0,0.5555555555555556,0.75,2013
23185066,3,1,Grupo 3,37,0.36363636363636365,0.15151515151515152,0,0.48484848484848486,0.7272727272727273,2013
23186160,3,1,Grupo 3,61,0.4782608695652174,0.14893617021276595,0.0425531914893617,0.5833333333333334,0.7307692307692307,2013
23186690,3,1,Grupo 4,45,0.48717948717948717,0.25,0.02564102564102564,0.717948717948718,0.85,2013
23250500,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23065311,3,1,Grupo 4,85,0.2948717948717949,0.21052631578947367,0.02666666666666667,0.37333333333333335,0.6949152542372882,2013
23186771,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23078693,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23066660,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23078553,3,1,Grupo 4,64,0.26229508196721313,0.18032786885245902,0.05660377358490566,0.4262295081967213,0.6833333333333333,2013
23075015,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23065206,3,1,Grupo 3,34,0.3793103448275862,0.17857142857142858,0,0.5769230769230769,0.625,2013
23074779,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23323469,3,1,Grupo 4,80,0.3939393939393939,0.2153846153846154,0.07692307692307693,0.42424242424242425,0.7230769230769231,2013
23250550,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23324252,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23073934,3,1,Grupo 4,30,0.3125,0.15625,0.03125,0.5161290322580645,0.59375,2013
23065028,3,1,Grupo 3,75,0.3409090909090909,0.10256410256410256,0.02564102564102564,0.5526315789473685,0.7142857142857143,2013
23272724,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23184558,3,1,Grupo 3,57,0.39473684210526316,0.20512820512820512,0.02631578947368421,0.48717948717948717,0.5609756097560976,2013
23546026,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23075856,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23184221,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23067934,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23076682,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23078600,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23184779,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23184914,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23077611,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23245212,3,1,NA,43,0.4411764705882353,0.2,0.043478260869565216,0.4864864864864865,0.6216216216216216,2013
23078677,3,1,Grupo 3,53,0.3333333333333333,0.17142857142857143,0.041666666666666664,0.42857142857142855,0.6666666666666666,2013
23184680,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23227419,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23234318,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23233834,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23065192,3,1,Grupo 4,117,0.3263157894736842,0.24731182795698925,0.0425531914893617,0.3804347826086957,0.6276595744680851,2013
23546999,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23070048,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23255668,3,1,Grupo 4,67,0.26865671641791045,0.16666666666666666,0.014925373134328358,0.5846153846153846,0.7068965517241379,2013
23070021,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23070188,3,1,Grupo 4,100,0.5056179775280899,0.25842696629213485,0.028169014084507043,0.4157303370786517,0.6179775280898876,2013
23257202,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23257369,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23250666,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23250631,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23065834,3,1,Grupo 4,80,0.25333333333333335,0.2702702702702703,0.019230769230769232,0.44594594594594594,0.7027027027027027,2013
23263113,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23065346,3,1,Grupo 3,25,0.4,0.14285714285714285,0.15,0.6666666666666666,0.8095238095238095,2013
23264144,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23071990,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23072911,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23257059,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23271507,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23067390,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23325216,3,1,Grupo 3,47,0.5882352941176471,0.20408163265306123,0.0196078431372549,0.4318181818181818,0.6785714285714286,2013
23264209,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23234407,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23264152,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23076720,3,1,Grupo 3,43,0.2571428571428571,0.17142857142857143,0.05714285714285714,0.5294117647058824,0.6,2013
23263130,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23263075,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23072504,3,1,Grupo 4,31,0.7692307692307693,0.2692307692307692,0,0.6538461538461539,0.6538461538461539,2013
23262605,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23255986,3,1,NA,NA,NA,NA,NA,NA,NA,2013
23257873,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23256036,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23066520,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23256737,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23073764,3,1,Grupo 3,25,0.35,0.05555555555555555,0.125,0.5,0.7647058823529411,2013
23078030,3,1,Grupo 4,32,0.4117647058823529,0.29411764705882354,0,0.4117647058823529,0.5333333333333333,2013
23324279,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23068175,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23074582,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23075155,3,1,Grupo 4,43,0.3055555555555556,0.2,0.07142857142857142,0.4594594594594595,0.75,2013
23071796,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23072270,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23256990,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23073748,3,1,Grupo 4,20,0.6875,0.1875,0.058823529411764705,0.3888888888888889,0.7222222222222222,2013
23257440,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23242710,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23074078,3,1,Grupo 4,151,0.41911764705882354,0.2740740740740741,0.07692307692307693,0.4957983193277311,0.696969696969697,2013
23244305,3,1,Grupo 4,118,0.35135135135135137,0.2,0.041666666666666664,0.509090909090909,0.6936936936936937,2013
23065958,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23065265,3,1,Grupo 3,59,0.36363636363636365,0.18181818181818182,0.07272727272727272,0.4074074074074074,0.7272727272727273,2013
23065125,3,1,Grupo 3,54,0.32,0.12,0,0.48148148148148145,0.8113207547169812,2013
23067764,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23065397,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23325224,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23256486,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23257750,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23235365,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23272740,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23257679,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23073667,3,1,Grupo 4,73,0.36538461538461536,0.16981132075471697,0,0.5918367346938775,0.631578947368421,2013
23077468,3,1,Grupo 3,120,0.4260869565217391,0.19298245614035087,0.017699115044247787,0.44036697247706424,0.7699115044247787,2013
23269170,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23073080,3,1,Grupo 4,28,0.4,0.16666666666666666,0,0.3793103448275862,0.7931034482758621,2013
23235373,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23257237,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23075074,3,1,Grupo 4,43,0.38636363636363635,0.18604651162790697,0.05,0.35714285714285715,0.5581395348837209,2013
23073772,3,1,Grupo 3,46,0.3409090909090909,0.1590909090909091,0,0.5111111111111111,0.6744186046511628,2013
23255951,3,1,Grupo 4,29,0.35714285714285715,0.10344827586206896,0,0.6206896551724138,0.6206896551724138,2013
23324260,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23257300,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23256923,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23067977,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23256460,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23067829,3,1,Grupo 4,73,0.5538461538461539,0.234375,0,0.6153846153846154,0.7230769230769231,2013
23270675,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23235128,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23272759,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23074140,3,1,Grupo 4,50,0.4583333333333333,0.22916666666666666,0.020833333333333332,0.6666666666666666,0.7083333333333334,2013
23074086,3,1,Grupo 3,38,0.6470588235294118,0.08823529411764706,0,0.5454545454545454,0.6296296296296297,2013
23256796,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23070960,3,1,Grupo 4,37,0.5185185185185185,0.14285714285714285,0,0.6896551724137931,0.6551724137931034,2013
23233842,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23071850,3,1,Grupo 3,58,0.32727272727272727,0.16666666666666666,0.022222222222222223,0.49056603773584906,0.7391304347826086,2013
23072563,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23072350,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23198486,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23187778,3,1,Grupo 3,72,0.4098360655737705,0.19298245614035087,0.09803921568627451,0.5689655172413793,0.559322033898305,2013
23075120,3,1,Grupo 4,63,0.36507936507936506,0.12903225806451613,0.01639344262295082,0.36666666666666664,0.7333333333333333,2013
23069317,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23256605,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23072512,3,1,Grupo 3,50,0.2916666666666667,0.17777777777777778,0.06382978723404255,0.4634146341463415,0.5416666666666666,2013
23068892,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23234300,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23188375,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23213736,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23072156,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23078006,3,1,Grupo 4,180,0.24516129032258063,0.16233766233766234,0.0472972972972973,0.43537414965986393,0.7121212121212122,2013
23078448,3,1,Grupo 4,47,0.40476190476190477,0.3170731707317073,0.023809523809523808,0.4883720930232558,0.7209302325581395,2013
23234172,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23068469,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23076798,3,1,Grupo 4,56,0.46938775510204084,0.12244897959183673,0.043478260869565216,0.375,0.6530612244897959,2013
23263040,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23071168,3,1,Grupo 4,65,0.4067796610169492,0.24561403508771928,0.058823529411764705,0.6140350877192983,0.7090909090909091,2013
23190787,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23072245,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23064927,3,1,Grupo 4,161,0.21897810218978103,0.1897810218978102,0.037037037037037035,0.45864661654135336,0.7304347826086957,2013
23069198,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23077794,3,1,Grupo 3,49,0.4883720930232558,0.32608695652173914,0.15151515151515152,0.46808510638297873,0.7209302325581395,2013
23068302,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23245182,3,1,NA,NA,NA,NA,NA,NA,NA,2013
23073543,3,1,Grupo 3,33,0.5517241379310345,0.1724137931034483,0.034482758620689655,0.5,0.6428571428571429,2013
23064854,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23078766,3,1,Grupo 4,61,0.5254237288135594,0.15789473684210525,0.03389830508474576,0.4827586206896552,0.7142857142857143,2013
23242469,3,1,Grupo 3,26,0.4074074074074074,0.2,0,0.25,0.56,2013
23078162,3,1,Grupo 3,26,0.55,0.2,0.05,0.6,0.6190476190476191,2013
23235080,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23272694,3,1,Grupo 3,25,0.2857142857142857,0.125,0,0.25,NA,2013
23529989,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23331615,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23069368,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23186909,3,1,Grupo 3,25,0.55,0.19047619047619047,0,0.42857142857142855,0.5238095238095238,2013
23070013,3,1,Grupo 4,74,0.27941176470588236,0.29850746268656714,0.06,0.39655172413793105,0.7346938775510204,2013
23073144,3,1,Grupo 3,103,0.43023255813953487,0.17647058823529413,0.036585365853658534,0.5862068965517241,0.7236842105263158,2013
23186950,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23078596,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23071028,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23078413,3,1,Grupo 4,30,0.4642857142857143,0.3333333333333333,0.20689655172413793,0.43333333333333335,0.7333333333333333,2013
23070056,3,1,Grupo 4,42,0.4473684210526316,0.25,0.17857142857142858,0.4722222222222222,0.6486486486486487,2013
23445645,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23233729,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23255870,3,1,Grupo 3,61,0.3181818181818182,0.08888888888888889,0,0.3333333333333333,0.5777777777777777,2013
23187840,3,1,Grupo 4,70,0.6078431372549019,0.15384615384615385,0.07317073170731707,0.5,0.5641025641025641,2013
23233800,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23302615,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23074876,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23070030,3,1,Grupo 3,55,0.22641509433962265,0.22,0.02564102564102564,0.6,0.6,2013
23263121,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23270560,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23069350,3,1,Grupo 3,55,0.45652173913043476,0.17391304347826086,0.03333333333333333,0.5111111111111111,0.7391304347826086,2013
23212543,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23215267,3,1,Grupo 4,78,0.27631578947368424,0.23076923076923078,0.015151515151515152,0.5641025641025641,0.7402597402597403,2013
23234440,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23069015,3,1,Grupo 4,58,0.3333333333333333,0.2909090909090909,0.06,0.41509433962264153,0.7142857142857143,2013
23272708,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23073608,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23244283,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23067462,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23257393,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23073535,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23070846,3,1,Grupo 4,68,0.3333333333333333,0.21428571428571427,0.13333333333333333,0.5,0.6551724137931034,2013
23256761,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23256559,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23264187,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23271493,3,1,Grupo 4,43,0.48717948717948717,0.325,0.025,0.45,0.4864864864864865,2013
23272716,3,1,Grupo 4,NA,NA,NA,NA,NA,NA,2013
23125152,3,2,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23124997,3,1,Grupo 4,73,0.22535211267605634,0.3,0.13559322033898305,0.5492957746478874,0.647887323943662,2013
23124962,3,1,Grupo 3,40,0.4,0.13157894736842105,0,0.4,1,2013
23261498,3,1,Grupo 3,NA,NA,NA,NA,NA,NA,2013
23124970,3,1,Grupo 3,21,0.23809523809523808,0.19047619047619047,0.047619047619047616,0.38095238095238093,0.9047619047619048,2013
23124920,3,1,Grupo 3,25,0.44,0.25,0.041666666666666664,0.5217391304347826,0.7916666666666666,2013
23125055,3,2,Grupo 2,27,0.4482758620689655,0.13793103448275862,0,0.4827586206896552,0.7931034482758621,2013
23187387,3,2,Grupo 2,NA,NA,NA,NA,NA,NA,2013
23124903,3,1,Grupo 3,25,0.19230769230769232,0.19230769230769232,0.07692307692307693,0.5833333333333334,0.7692307692307693,2013
